sample_id	var1	var2
ID142	1.04301157878953	1.12255249677754
ID143	-0.774443457246308	-0.17491503332408
ID144	-1.08540847649105	-1.15313541716406
ID145	-0.284178455089964	0.182499788526426
ID146	-0.240486368576011	-1.4859078177752
ID147	-0.334077139598772	-1.00018684067015
ID148	0.310668936965122	-0.854282481964569
ID149	-0.402404325905288	0.231918279496044
ID150	0.13109949255347	-0.540892151046639
ID151	-0.805410053810949	2.75196678123144
ID152	2.24012237649389	-0.44123637773443
ID153	0.460225957755954	-1.42967741620719
ID154	0.856593576815053	-0.553064750246503
ID155	0.973598222710804	-0.337621335459337
ID156	1.0584193285682	0.515466029934101
ID157	0.714153498414556	0.326550467773323
ID158	0.053815002511513	-0.566446223383335
ID159	-1.27106451443512	1.3126550401516
ID160	-1.35940221541645	-1.26507999591489
ID161	0.99562410937285	-0.623733887010754
ID162	0.168844954252861	1.6000036843842
ID163	-0.0598638574227067	-0.0391757697757718
ID164	-2.30254159666891	0.554099731710007
ID165	0.144910479228666	-2.29554434050904
ID166	0.0392942529481407	0.512409862743109
ID167	1.54604323043059	-0.684725113815719
ID168	1.56486932628758	0.153963802805448
ID169	0.651380530458561	-0.766562444760232
ID170	1.7034703230855	1.17651975557227
ID171	-0.941594694133344	-0.628485593884711
ID172	0.336505491106047	0.284109903383575
ID173	1.61374968471444	0.308909327914831
ID174	-1.64505026969824	-0.493915105891974
ID175	0.561362225579147	-0.12918176335733
ID176	0.268930832168872	1.91459658738808
ID177	0.223655733043838	-0.155090339763045
ID178	-0.944362476313166	-0.933652981772072
ID179	-0.785610236391462	-0.955113216818193
ID180	-0.454747761598556	0.0717162273837578
ID181	0.857549402902911	-0.021029430404582
ID182	-0.140414197257836	-1.1578960610357
ID183	-0.566897697702438	1.43182115400464
ID184	-1.44467729498955	-2.0855498366467
ID185	-1.28844208234246	-0.151067926314842
ID186	0.478172336493573	-2.02603301258802
ID187	1.70331063978555	0.830669613028084
ID188	-0.473091087050217	-0.377607496290841
ID189	1.54183489971584	1.2744496698367
ID190	1.7153090454198	1.18983582506102
ID191	0.526503767925973	1.45906168809593
ID192	0.168874723814794	-0.0777092192444623
ID193	0.71722224915111	1.00493726488943
ID194	2.03562717257575	-2.00776887745852
ID195	-0.455331101522087	1.52205596978531
ID196	-0.276046161883971	0.694898104400383
ID197	-0.327295894037408	-0.200549240827712
ID198	-0.513271103887411	-0.836372814485172
ID199	0.423859875957558	1.11785509833335
ID200	-1.60513073090582	-0.845513869519212
ID201	-0.2723728041554	-0.739088226706877
ID202	-0.273168862318923	-0.281275741917751
ID203	0.470236104507742	1.53056243456831
ID204	-1.12181209896665	-0.487319660677668
ID205	1.78164947330258	0.777486078853863
ID206	0.298006628819714	1.13479499855703
ID207	0.948110376206453	-0.780538216437143
ID208	-0.309309114243102	-0.770378840601126
ID209	-0.633728201477128	0.433263692981675
ID210	1.04796601801727	-1.12390857527425
ID211	1.27131145913426	-0.73173961940685
ID212	0.391123579649669	1.92403904416376
ID213	-0.112642889341075	0.613670721605129
ID214	-2.08798124286916	0.33606202761373
ID215	-0.204099261859976	1.9943087740688
ID216	-1.37986103460454	-0.816993197923879
ID217	-1.32033686433635	0.171525740768414
ID218	-0.31711747971548	-1.16638662972136
ID219	2.10753203097589	-1.26754995906958
ID220	-1.54713471843905	1.23577627705767
ID221	-0.275478986236362	0.79226956442452
ID222	-1.50788278976408	-0.137995630700534
ID223	-0.719568295613643	-0.593690465558361
ID224	1.00840960522514	-1.97528727047982
ID225	0.435709170823861	0.63098888697397
ID226	-0.264494048557394	-0.590909589341165
ID227	1.73819376859451	1.4907774288558
ID228	0.898588708064578	0.474057765313538
ID229	-0.829387422710394	0.590067862713397
ID230	0.924090107329097	-0.49601739744263
ID231	2.56080693948402	1.0014677736068
ID232	1.15722362721538	1.43255872128202
ID233	-0.081629227381748	-2.04277372517797
ID234	-0.866917352495024	-0.684493748274662
ID235	-0.486428547383436	-0.369940224584033
ID236	0.137110369472002	1.04502388449426
ID237	-0.428966438783722	-2.59607347144974
ID238	-1.73480116111008	0.323913569707593
ID239	0.756925625298131	0.431442261471551
ID240	-1.13361684843039	0.296114788340985
ID241	1.40986452036488	-0.221110091443954
ID242	-0.934643217076241	1.47921642122444
ID243	-0.651075678840454	-2.3029593514199
ID244	-0.805518316971569	1.9025285719546
ID245	1.44403545639614	-0.100468113199012
ID246	2.44631592149821	-0.612664972097422
ID247	0.519694748594402	-0.291600894824146
ID248	-0.124048430607448	-1.08749147809467
ID249	0.514567464965604	1.43694644252792
ID250	-1.63825965624681	-0.360496003227949
ID251	1.93853530368541	-1.87755862988548
ID252	0.851252995262773	0.165813859682903
ID253	0.830425140920989	-0.0399071941950975
ID254	0.908394471975335	-1.29365537948584
ID255	0.22973792297183	2.46506527827214
ID256	-0.390701664937945	-0.618835778896747
ID257	1.44140746821061	-0.919324212171182
ID258	-2.21087900221821	0.603819549520768
ID259	-1.3116755773623	0.578676744013417
ID260	-0.937077264654718	-0.407276407798374
ID261	-0.959768159305767	-1.45056279234146
ID262	-0.217195503168499	-0.621026359163202
ID263	1.5496637454325	-0.798777267958644
ID264	0.513909294176521	0.391048538438058
ID265	-1.1054389073763	1.7784373476956
ID266	0.00106811610054845	1.07586597670145
ID267	-1.38281940457266	1.15781371217824
ID268	0.239562295234269	-0.891322867070546
ID269	-0.0828142680489238	0.163624858679452
ID270	-0.168197313629134	-0.0682269710181773
ID271	-1.25324221224945	-0.519983294394723
ID272	-1.02511169069274	0.579540414983078
ID273	0.461535933226009	-1.222385199779
ID274	-0.305268848340929	1.58603738160819
ID275	-1.5899722058305	0.464823680760895
ID276	0.725684873251505	-1.06493240789986
ID277	0.786723279317336	0.283290091697777
ID278	2.35267051283745	-1.31300675926828
ID279	-0.503891771414333	-0.870702291343945
ID280	0.846873264908255	0.330713035441308
ID281	0.0487786992421472	0.102983547106557
ID282	-0.76339998358759	0.664353489329755
ID283	-1.43484807515255	0.532897231029921
ID284	0.531299691596316	-0.026179796538313
ID285	1.27653570098932	0.459886985902857
ID286	0.00886744635530037	-0.0729050583537168
ID287	0.111710914895848	-0.998788755514133
ID288	1.44063548457228	0.565286188133035
ID289	0.4724429417697	-1.91190090523454
ID290	0.330743801088092	0.0100190081715889
ID291	-1.1143104952736	0.460899650730293
ID292	0.71218447072048	-0.207606614851222
ID293	1.87337021741968	-0.433133126048141
ID294	0.852411674980297	-0.139828923159265
ID295	-0.17078101871392	-0.584485539385883
ID296	-0.823284858380196	-0.54044337206176
ID297	-0.097642843190522	0.712101714623083
ID298	-1.21785855559635	0.491144562874613
ID299	0.990880215678012	-0.417843362472797
ID300	-1.04756646377471	0.565647436183216
ID301	-0.231769010184496	0.203637015530863
ID302	1.09788414242477	-0.142184086630255
ID303	2.22298456080111	-1.17479886959385
ID304	-0.56179447234459	0.0245202896958195
ID305	0.316454178781321	0.433513939289396
ID306	-3.15283777428128	-0.494303534817407
ID307	-0.126367800382783	-0.0300325223830321
ID308	0.0490494691774116	0.000805107558787425
ID309	-0.376992918530288	-1.45092967785094
ID310	0.836804190118952	0.903230067763179
ID311	-0.645559576327729	-0.679807105049904
ID312	-1.01524404363326	-0.233797504448825
ID313	-0.0963741603119545	-0.0741773202463433
ID314	-0.0444652866218088	-0.634372962157606
ID315	-2.39044524388631	-0.221012441458074
ID316	-0.28334768697437	2.12580394078825
ID317	0.13411410493985	-0.262014555767228
ID318	0.459408253287802	-0.781553759467216
ID319	0.810055715215882	1.84607850481414
ID320	0.155429556023173	0.0156587265667243
ID321	1.69584232958373	0.105351673294646
ID322	-1.38199566364864	-1.09466106611129
ID323	1.83218318428723	-0.416310204709269
ID324	-0.213811727199917	0.0212432635279011
ID325	0.277594600621859	-0.30731042419317
ID326	-0.526301021283302	-1.91526005191234
ID327	-1.46329033498141	0.491110748573671
ID328	-0.857000364272102	0.00182792520733648
ID329	0.503717020061288	1.45311424046038
ID330	0.305896808676656	1.70315033921657
ID331	-0.947133943524308	-0.139078305970378
ID332	0.382366846479732	-0.187872855019048
ID333	-1.53585861049376	0.225528320567765
ID334	-0.0884534055644976	-0.417476557983434
ID335	-1.20213784193032	0.519261373915817
ID336	0.128177260187211	0.91017083737792
ID337	0.381329907091523	-0.549619524354234
ID338	0.727300602853421	-0.815663027479993
ID339	-0.701516564741671	0.670447301717254
ID340	-0.147379011646845	0.286404478313851
ID341	2.15501977447461	1.48974209198029
ID342	-0.720344830065127	0.0719252457914794
ID343	1.11357836729507	-1.45558829629481
ID344	-0.312052869893052	1.08308230541521
ID345	0.130591480141051	1.72091517481057
ID346	0.364568450812548	0.509053465190866
ID347	-1.39258279832179	-0.436286528472434
ID348	-0.0916721002732337	0.431994575110007
ID349	0.0046755363416501	0.125605718868507
ID350	-0.0136671514233238	-1.06701435979142
ID351	1.18624051386545	-0.013614639047385
ID352	0.10180072163394	-1.54184311645708
ID353	1.32277087984313	-0.717178439181713
ID354	0.185205421153936	-0.148410451727375
ID355	-0.735670015058	-0.449299751340868
ID356	0.726894056118717	-0.600599062831122
ID357	0.844833042802092	1.07446713937095
ID358	1.92903643793046	-0.409653738864905
ID359	1.60006892748593	-0.599140004510818
ID360	0.472189076292215	0.333431427408974
ID361	-2.0717474827178	-2.6637243016155
ID362	0.0702157249957342	0.85807832096571
ID363	0.644743511222305	0.402077633412325
ID364	0.660929317491604	0.142805591869247
ID365	1.91154594423278	0.787060565157685
ID366	0.0865327258194028	-2.53403882909185
ID367	-0.133195322690304	-1.25329550985364
ID368	-0.0265614822352754	0.168415099803988
ID369	-0.401417181157489	-0.790383897631598
ID370	0.843842371000201	-0.154835416798559
ID371	0.120611578206704	0.459812447963813
ID372	-0.430894263673659	-0.684482112848194
ID373	-2.03182441207271	-0.242160086216438
ID374	-1.91261944342399	1.55718884043959
ID375	0.589060009100793	-0.0877705445823978
ID376	-1.87413443437396	-0.641792386225734
ID377	0.82911253250511	2.00625691370283
ID378	-1.07054440097589	-0.356869784644756
ID379	0.134552239357926	-0.985080582102752
ID380	-0.70324252160515	1.25010915460058
ID381	0.792183313800498	0.83754789444006
ID382	-1.41421288362407	-0.111030673799556
ID383	-1.59247156098718	0.899770321311603
ID384	0.331748269322458	0.7013320925038
ID385	-1.53037043372265	0.290831524295137
ID386	-0.502323733569408	-1.32122417956469
ID387	-0.100320564238333	-0.758184698898188
ID388	-0.987934246632218	-0.301925353107072
ID389	-0.204905277044994	-0.632465329685577
ID390	0.549779590788143	1.04566730663666
ID391	1.73840805134273	-0.372829908385615
ID392	-0.289247521676237	2.06593157585119
ID393	-0.507705227131184	0.967778345952979
ID394	0.266582292764027	-1.24629496494721
ID395	-0.548171820374985	0.85310408766746
ID396	1.17613416308442	-0.484951464967862
ID397	-0.0154444862368349	1.53867987229798
ID398	1.93956532097256	0.500124591473464
ID399	-1.26389862573688	0.550985418830933
ID400	0.249442316861689	0.463397571376213
ID401	-1.97994990770628	0.479707410327386
ID402	-0.144551984597679	-1.65912932686522
ID403	-1.26057299899746	-1.70552991523018
ID404	-0.590673208997016	1.65089717866182
ID405	-0.585029180182695	-0.371926054159128
ID406	1.13788725168142	-1.18019604684569
ID407	0.316717364585211	2.04315166122034
ID408	-0.677377290316228	-2.10223997697111
ID409	0.301296858454738	1.09496992438706
ID410	0.819920311590603	-1.48688287639113
ID411	-0.798723047485524	-0.685643027834138
ID412	0.76126976317656	-1.35904233796939
ID413	-0.451020461377873	-0.0789323967767675
ID414	1.55621201264793	-1.75527592647191
ID415	0.584878494698334	-0.828192255369696
ID416	1.4013145781131	0.391345486797102
ID417	-0.92366354351521	-0.790031665879599
ID418	0.699152578855728	1.32316859101138
ID419	2.4258250963777	1.36737504307753
ID420	1.42107635749148	1.53462077123362
ID421	0.599817901559935	0.02975823831576
ID422	0.77163298376834	1.37646344641748
ID423	-0.902399716588986	-1.39875717700135
ID424	-0.24769655466109	-0.809044321858759
ID425	-0.140313613319267	1.76595695185439
ID426	0.135608111876184	0.14740473070387
ID427	-0.553792300963215	1.59687214739984
ID428	-0.858455541726107	0.771789580307137
ID429	-0.402834590655559	-1.82868534967939
ID430	1.40514493186188	0.315067089265865
ID431	-0.0685501773045362	0.212211983450914
ID432	0.409015814438395	1.92981751583786
ID433	2.63856328134253	0.298477978658867
ID434	-1.2502923208648	-0.431664843188647
ID435	0.812180705115458	1.10149449250807
ID436	0.0350963310944139	-1.35818909532684
ID437	-0.513180389430796	1.14187324248659
ID438	-0.794752877131131	0.615374162874073
ID439	-1.34583262372499	1.05764576498353
ID440	-0.316620380729416	-1.80752045937949
ID441	0.45484641125397	-0.104130933561047
ID442	-0.818671023999186	-0.807022705361197
ID443	-0.474615433513234	-1.55794294991023
ID444	-0.488728611853181	1.42017859161597
ID445	-0.701247411330937	-0.433952596969332
ID446	-0.711089519439591	2.06491265474036
ID447	-1.14481082287876	-0.364031730317176
ID448	-0.727368922480325	-0.723002293441746
ID449	0.574131409567322	-1.6910174463594
ID450	1.23108334593306	0.0889569951113247
ID451	-1.58837227973923	1.6160998574632
ID452	-0.338135014084133	2.18234855494653
ID453	1.10325021882551	1.1840604883321
ID454	-0.663943800877598	-0.397707242744859
ID455	0.810570821856895	1.60345875933881
ID456	-0.26561426558948	-0.838519318909807
ID457	1.0177313008201	-0.610663943948444
ID458	0.36734489438539	0.856169171695977
ID459	0.894220519056703	1.10808685648259
ID460	-0.85541340726719	1.42647914204685
ID461	-2.36261570432696	-0.422247311430855
ID462	-0.24821823112875	0.730590820855459
ID463	-0.380248041714342	0.440904846304727
ID464	-0.466151763131701	-0.0662458463754224
ID465	1.31591518326659	0.501999509042441
ID466	0.6552448755084	-0.214344891554402
ID467	1.23820604893051	-0.712688130816667
ID468	-1.62195905052913	-0.969179380981699
ID469	-0.660428474068976	-1.52858265486138
ID470	0.997366072508937	1.27005162436867
ID471	-1.62880469256292	0.183758127528782
ID472	-0.217627717726129	-0.895248144340141
ID473	1.30768454428898	0.298128469623664
ID474	-1.1201615871694	0.461483400012661
ID475	1.70114559276209	-0.00455557057148767
ID476	-0.0239378007126894	-0.975069609591919
ID477	1.11975960982715	0.198982233713692
ID478	0.763469371207876	-1.13275359147081
ID479	1.6719442684248	-0.401069003503476
ID480	0.0930158155735694	-0.0402639589187591
ID481	-1.5639415105357	-0.219428630784161
ID482	0.639224178628909	-1.79072590917347
ID483	0.161149255818086	0.329991489496594
ID484	1.86085117316192	0.990963712807563
ID485	-1.27897806463719	0.890932023440206
ID486	0.123657012092457	-0.63242337285784
ID487	0.688837620585753	0.739037902777605
ID488	1.03349827602272	-0.548403801545943
ID489	0.19248222092128	0.785934998184797
ID490	0.0233355342865804	-0.952385870162472
ID491	-0.63522986042686	1.90303690001631
ID492	1.86940265846959	-0.134510099730151
ID493	0.175070267930936	0.74960435931682
ID494	1.5225646327974	1.29401948109941
ID495	-1.02030603321708	0.419984539554858
ID496	-0.555129943873904	-0.301944972023828
ID497	0.708365318029059	-2.60208011052654
ID498	0.207378997749699	0.352333550005101
ID499	0.00167075157420503	-0.262490480708292
ID500	-0.38545758533803	0.173518537086736
ID501	0.479283642698968	0.538941937814858
ID502	-1.48921012333322	0.74332899741807
ID503	-0.0361735512633693	1.42761838415995
ID504	1.37465822211105	0.544409761606774
ID505	-1.12347394199208	0.782601521799691
ID506	0.874044150094074	-1.16751832674816
ID507	-2.15874323995246	1.44483002562953
ID508	0.0735074252229053	-1.72126006520887
ID509	-0.653413745558574	-0.357300609289083
ID510	-0.359961357757073	-0.417516487330192
ID511	-0.592152369437436	-0.821541373287681
ID512	-0.0462518098032961	0.06555456999946
ID513	2.61525272081017	0.408635761787174
ID514	-0.64478376453268	1.12941946052498
ID515	1.27134287545646	1.27588934351327
ID516	1.54451009847138	2.51725035676794
ID517	-0.513477046775698	-1.97773620718408
ID518	-0.606306635299872	1.02007316720588
ID519	0.981538694676477	-0.670857350750821
ID520	0.0581125794480982	0.446178383821298
ID521	-0.44218028654057	1.22012215378635
ID522	0.133527610628578	0.741513111882355
ID523	0.963027342015436	0.918821436120272
ID524	0.0167826970076369	1.6843903457188
ID525	-0.835218323845352	-1.05144401982084
ID526	-1.07060356014568	-1.31339078422568
ID527	0.490710607026444	-0.347112114184791
ID528	0.0108464783994172	0.0379783766276286
ID529	-0.118501823719163	0.884178202351775
ID530	0.643166356784931	-0.391260734449028
ID531	-1.36671672174422	2.51043613735068
ID532	0.125214569179228	0.48125122414932
ID533	-0.122574681759346	-0.00184245087227062
ID534	-1.89642859953384	-0.932307056891628
ID535	-1.45005433202693	-0.276694021921526
ID536	-0.122002453011336	0.82674385173415
ID537	0.269603672470087	1.93678640214174
ID538	-2.24222205985311	0.0695366521118307
ID539	1.01272380747429	0.674919689396526
ID540	0.844095747860552	-0.0923811803298942
ID541	-0.527069976855096	0.909565994504472
ID542	-1.22777492819066	-1.76791665131223
ID543	-2.70402999862021	0.535979161930318
ID544	0.635158341624977	-0.490242204838643
ID545	-0.237133864712728	1.24668817272878
ID546	0.65930229381159	1.81659095397244
ID547	-1.46060182542119	-1.70176740896253
ID548	-0.990991128613783	0.492301333261041
ID549	-1.49552460602729	1.30654486690387
ID550	0.769381430381322	-2.29932744426358
ID551	0.659606441983739	-0.733630108237807
ID552	-0.433613002209788	0.386030975802318
ID553	-0.011497054339025	0.276360686201876
ID554	-0.295118025147001	-0.0522304204439686
ID555	0.55325742954803	0.922554479712258
ID556	-1.6626731631324	0.798916277739271
ID557	0.403807814233687	1.0077907290149
ID558	0.551161157453521	-0.4353864316135
ID559	0.937755163786143	0.797887963683295
ID560	-0.809196671757684	-0.00569591017752679
ID561	-0.606522271530466	0.716056619720504
ID562	-1.69638522457337	-1.18689192591642
ID563	0.31438149051953	-0.0755038204019205
ID564	-1.56728802080763	-0.627454357231868
ID565	0.310655535820597	0.587957475715125
ID566	-0.113122415343837	-0.703779454272571
ID567	0.909535090381957	-0.155276002590988
ID568	1.91760764306168	0.712408102855913
ID569	1.03613021587985	-1.83963206233325
ID570	0.385163272764932	0.0941223003109217
ID571	-1.7427265211549	1.58259994375644
ID572	-0.177891706433212	1.93279058915743
ID573	-0.867284405825203	1.72459149957048
ID574	0.714831491978231	0.467138400362857
ID575	0.379436910094717	-0.741517946019043
ID576	0.902298829368804	-2.5071234850118
ID577	-0.315149391139937	1.22455779295329
ID578	0.337830049392072	0.445390904331875
ID579	1.1697045952864	-0.393074392967847
ID580	0.466291848300112	0.357970236477006
ID581	0.836802496728007	-1.59756502014344
ID582	-1.16577306134458	0.182337595386542
ID583	0.506674117647616	-0.633034648548598
ID584	-1.04464278988749	1.13983677347936
ID585	-0.468537796411793	-0.428312090956835
ID586	-1.29294094746736	-1.40667556447846
ID587	0.366809725651453	-0.0405002717018316
ID588	1.01667122039354	-0.832501640026329
ID589	1.18735989037913	-0.154803241876532
ID590	-0.702368740982251	-0.736323877408458
ID591	0.346042457319451	-0.524329738914983
ID592	-0.423898423577142	1.75152773229268
ID593	-0.692475825293082	1.07533792245691
ID594	-0.869887045024444	1.77751342072797
ID595	-1.12830895973271	-0.651342938281728
ID596	-0.717849426303192	-2.67673169349465
ID597	0.819585965708636	2.39251643585244
ID598	1.64536703178123	-0.279139746658361
ID599	0.522186221722983	-0.111787410122001
ID600	-0.753095116155034	0.541724799157855
ID601	0.0336872050643525	-0.107875079763262
ID602	0.254526170729597	0.819323031144169
ID603	-0.0545935166416315	-0.297084409293089
ID604	1.38751874396182	1.43107100916978
ID605	0.546223287732881	0.44130382236049
ID606	1.19821929094896	-1.31531244130215
ID607	0.229846437354449	0.318660631713231
ID608	1.76791666776956	0.656453153079327
ID609	-1.20215089295136	-1.2969680585078
ID610	0.116088771658295	2.40728482097813
ID611	1.19357567890281	0.380679518713843
ID612	-1.15381774330916	-0.492667340621047
ID613	0.312491501080096	-0.302059177323125
ID614	-0.763777774493128	-1.80215034603054
ID615	0.942262027899601	-0.664879514158018
ID616	-0.412524253815413	-1.24456479097449
ID617	-0.214821628673486	-0.54653176449159
ID618	-0.437634719098382	-0.783569581334363
ID619	0.176326988404215	1.36530798538834
ID620	-0.265792808086265	1.51436963695164
ID621	0.589184765753077	0.482800237709945
ID622	-0.433212150256406	2.2903653348763
ID623	0.0591721762537851	0.319892666420746
ID624	0.200804406921395	-0.101611832803002
ID625	0.199991441539556	-0.895806352991184
ID626	-0.530425560841692	-0.207938906515166
ID627	-0.173291416072733	0.249409659375949
ID628	1.23017040976275	-0.150311376798968
ID629	-0.549833768271981	0.88142883095757
ID630	-0.132549056817869	0.541408345335162
ID631	-0.707402876796039	0.152818185656135
ID632	-0.358521410505951	0.118069087443979
ID633	1.26561891669681	-0.763578797189539
ID634	-0.610310065429579	1.49442857668307
ID635	-0.222514452776419	-0.538617841609594
ID636	0.193368835143222	1.01328782925726
ID637	0.606258968598554	0.239112544140297
ID638	-0.00383159361857888	-0.0490160421364582
ID639	-1.04251516850114	0.807832884071768
ID640	0.840219464881144	-0.764801504088145
ID641	-1.50621518616973	-0.500638001341641
ID642	0.461064812777827	-2.47502640880237
ID643	0.771796227878778	-0.417081741530696
ID644	-2.36628472675138	1.09312730145898
ID645	-0.145790084363881	-0.748364859653236
ID646	0.539815081164945	0.780323864152099
ID647	1.01741193693666	-0.598780989724857
ID648	0.0171282691205683	0.493649523686529
ID649	-1.71634852157598	1.98282751857867
ID650	0.250230472379648	-1.92409025710637
ID651	1.544827443585	-0.622562239528435
ID652	-0.169705023271844	-0.779464593847074
ID653	-0.77706682521369	0.252768083514661
ID654	-0.967773121533252	1.10706098917351
ID655	-0.155466067519104	0.83540630437134
ID656	0.576420834065045	0.073532029594409
ID657	0.560561126763498	0.727653792969617
ID658	0.880236957814489	-0.055288229629102
ID659	-0.096467443686585	-0.219406526477952
ID660	1.60335695048595	1.81860547287516
ID661	1.30751882030744	-0.428698587130779
ID662	0.818823655756616	1.30489121180738
